genres,year
"['Action', 'Indie']",2016.0
"['Indie', 'Strategy']",2015.0
['Simulation'],2016.0
['Action'],2016.0
"['Casual', 'Indie']",2016.0
"['Indie', 'Simulation']",2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
['Simulation'],2016.0
['Action'],2016.0
['Casual'],2016.0
['Casual'],2016.0
['Casual'],2016.0
"['Casual', 'Indie', 'Strategy']",2017.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Adventure', 'Indie', 'Simulation', 'Early Access']",2016.0
"['Casual', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Indie', 'RPG', 'Strategy']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Adventure', 'Indie', 'RPG']",2016.0
"['Casual', 'Indie']",2016.0
"['Adventure', 'Indie', 'RPG']",2016.0
['Simulation'],2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Simulation', 'Strategy']",2016.0
"['Action', 'Indie', 'Strategy']",2016.0
"['Adventure', 'Indie', 'RPG', 'Simulation', 'Early Access']",2016.0
['Casual'],2016.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016.0
"['Indie', 'Strategy']",2016.0
['Strategy'],2016.0
"['Action', 'Indie', 'Massively Multiplayer']",2015.0
"['Action', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Casual', 'Free to Play', 'Simulation']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Indie', 'RPG']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Action', 'Indie']",2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Casual', 'Free to Play', 'Indie', 'Strategy']",2016.0
['Strategy'],2016.0
"['Free to Play', 'Massively Multiplayer', 'Simulation']",2016.0
"['Free to Play', 'Massively Multiplayer', 'Simulation']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
['Action'],2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
['Adventure'],2016.0
['Strategy'],2016.0
"['RPG', 'Strategy']",2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
['Strategy'],2016.0
"['Casual', 'Free to Play', 'Simulation']",2016.0
['Free to Play'],2016.0
['Strategy'],2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2008.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016.0
"['Indie', 'Simulation', 'Sports', 'Strategy', 'Early Access']",2016.0
"['Action', 'Indie', 'Strategy']",2016.0
"['Action', 'Casual']",2016.0
"['Action', 'Adventure', 'Casual']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Casual', 'Indie', 'Simulation']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
['Adventure'],2016.0
['Sports'],2016.0
"['Action', 'Indie']",2017.0
['Simulation'],2016.0
"['Audio Production', 'Software Training', 'Utilities']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Action', 'Massively Multiplayer']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Indie', 'Strategy', 'Early Access']",2016.0
"['Action', 'Casual', 'Simulation']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
['Simulation'],2016.0
"['Sports', 'Strategy', 'Early Access']",2016.0
"['Action', 'Casual', 'Indie', 'Early Access']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
['Simulation'],2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Casual']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Animation &amp; Modeling', 'Audio Production', 'Software Training', 'Utilities', 'Video Production']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Free to Play', 'Indie', 'RPG', 'Strategy']",2016.0
"['Free to Play', 'Indie', 'RPG', 'Strategy']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
['Adventure'],2016.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Strategy']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Casual', 'RPG']",2011.0
"['Adventure', 'Indie', 'RPG', 'Simulation']",2016.0
"['Casual', 'RPG']",2016.0
['Casual'],2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Action', 'Indie', 'RPG', 'Early Access']",2016.0
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016.0
"['Indie', 'Early Access']",2016.0
"['Action', 'Casual', 'Indie', 'Sports', 'Early Access']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Sports', 'Early Access']",2016.0
"['Free to Play', 'Indie', 'RPG', 'Strategy']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
"['Indie', 'Simulation', 'Sports', 'Strategy']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Indie']",2016.0
['Action'],2016.0
['Action'],2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Education', 'Software Training']",2016.0
"['Indie', 'Simulation', 'Early Access']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie', 'Strategy']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer']",2016.0
"['Casual', 'Free to Play', 'RPG']",2016.0
"['Simulation', 'Strategy']",2016.0
"['Action', 'Adventure']",2016.0
"['Adventure', 'Indie', 'Strategy']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
['Adventure'],2015.0
"['Action', 'Indie', 'Racing', 'Early Access']",2016.0
"['Adventure', 'Indie', 'RPG']",2016.0
"['Indie', 'RPG']",2016.0
"['Action', 'Indie', 'Strategy']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Casual', 'Indie', 'Racing']",2016.0
['Simulation'],2016.0
"['Action', 'Casual', 'Indie', 'Racing', 'Simulation', 'Sports']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2016.0
['RPG'],2016.0
"['Casual', 'Simulation', 'Strategy']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Casual']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
['Strategy'],2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016.0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'Simulation']",2016.0
"['Action', 'Adventure', 'RPG']",2016.0
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2016.0
['Adventure'],2016.0
"['Free to Play', 'Indie', 'Massively Multiplayer', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016.0
"['Casual', 'Indie', 'Strategy']",2014.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Free to Play', 'Massively Multiplayer', 'RPG', 'Strategy']",2016.0
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports']",2016.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie', 'Massively Multiplayer', 'RPG']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Indie', 'RPG']",2016.0
"['Indie', 'RPG', 'Strategy']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Adventure']",2016.0
"['Casual', 'Free to Play', 'Indie', 'Simulation']",2016.0
"['Action', 'Casual', 'Indie', 'Strategy']",2016.0
"['Casual', 'Indie', 'Early Access']",2016.0
['Action'],2016.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2009.0
"['Indie', 'Strategy']",2016.0
"['Adventure', 'Strategy']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Indie', 'Strategy']",2016.0
"['Action', 'Indie', 'Strategy']",2016.0
"['Casual', 'Free to Play', 'Strategy']",2016.0
"['Action', 'Adventure', 'Massively Multiplayer', 'RPG', 'Simulation', 'Strategy']",2016.0
"['Indie', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie', 'Racing', 'Sports', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Adventure', 'Indie']",2016.0
['Simulation'],2016.0
"['Adventure', 'Casual', 'Indie', 'RPG']",2016.0
"['Design &amp; Illustration', 'Photo Editing']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016.0
"['Adventure', 'Indie', 'RPG']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Action', 'Indie', 'Strategy']",2011.0
"['Casual', 'Indie']",2016.0
"['Casual', 'Indie', 'Simulation']",2016.0
['Simulation'],2016.0
"['Action', 'Adventure']",2016.0
"['Adventure', 'Casual']",2016.0
"['Adventure', 'Indie', 'Strategy']",2016.0
"['Free to Play', 'Massively Multiplayer', 'Strategy']",2016.0
"['Indie', 'Simulation']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016.0
['Strategy'],2016.0
['Strategy'],2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",2016.0
"['Action', 'Indie', 'Early Access']",2016.0
"['Action', 'Adventure']",2016.0
"['Simulation', 'Strategy']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Indie', 'Strategy']",2016.0
"['Indie', 'RPG', 'Strategy']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Adventure']",2016.0
"['Indie', 'Strategy']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
['Simulation'],2016.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",1999.0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2016.0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG', 'Strategy']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Indie', 'RPG', 'Simulation', 'Strategy']",2016.0
"['Casual', 'Indie']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Racing']",2016.0
"['Indie', 'RPG', 'Strategy']",2016.0
"['Free to Play', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation', 'Strategy', 'Early Access']",2016.0
"['Indie', 'Simulation']",2016.0
"['Adventure', 'Free to Play', 'Indie']",2016.0
['Indie'],2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
['Simulation'],2016.0
"['Adventure', 'Indie', 'Simulation']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
['Simulation'],2016.0
['Action'],2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Indie', 'Strategy']",2016.0
"['Indie', 'Strategy']",2016.0
"['Indie', 'Strategy']",2016.0
"['Casual', 'Free to Play', 'Indie', 'Strategy']",2016.0
"['Action', 'Adventure']",2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
"['Action', 'Adventure', 'RPG']",2016.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy']",2016.0
"['Indie', 'RPG', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Adventure', 'Casual']",2016.0
"['Action', 'Adventure']",2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
['Simulation'],2016.0
['Simulation'],2016.0
"['Free to Play', 'Massively Multiplayer', 'RPG']",2016.0
"['Action', 'Adventure']",2016.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Utilities', 'Early Access']",2016.0
"['Action', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
['Adventure'],2016.0
"['Simulation', 'Strategy']",2015.0
"['Action', 'Casual', 'Indie', 'Simulation']",2016.0
['Simulation'],2012.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
['Action'],2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Adventure']",2016.0
['Racing'],2016.0
"['Adventure', 'Casual']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
"['Adventure', 'Indie', 'RPG']",2016.0
"['Action', 'Indie', 'Early Access']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Casual']",2016.0
"['Indie', 'Strategy']",2016.0
"['Indie', 'Simulation']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Racing', 'Simulation']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2010.0
"['Indie', 'Strategy']",2016.0
"['Casual', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie', 'RPG', 'Simulation', 'Strategy', 'Early Access']",2016.0
"['Action', 'Free to Play', 'Indie']",2016.0
['Simulation'],2016.0
['Simulation'],2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Casual', 'Free to Play', 'Simulation', 'Sports']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016.0
['Simulation'],2016.0
"['Adventure', 'Casual', 'Free to Play']",2016.0
['Casual'],2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Adventure', 'Indie']",2016.0
"['Indie', 'Strategy']",2016.0
"['Adventure', 'Casual', 'Indie']",2007.0
"['Adventure', 'Indie', 'RPG']",2013.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Adventure', 'Indie']",2014.0
"['Adventure', 'Indie', 'RPG']",2013.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Utilities', 'Video Production']",2012.0
"['Action', 'Indie', 'Racing', 'Early Access']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Adventure', 'Casual']",2016.0
"['Simulation', 'Sports']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Simulation']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
['Action'],2016.0
['Adventure'],2016.0
['Simulation'],2016.0
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Free to Play', 'Indie', 'Massively Multiplayer', 'Simulation']",2016.0
"['Design &amp; Illustration', 'Web Publishing']",2016.0
"['Design &amp; Illustration', 'Web Publishing']",2016.0
['Casual'],2016.0
"['Adventure', 'Indie', 'RPG']",2016.0
['Casual'],2016.0
"['Adventure', 'Free to Play']",2016.0
['Simulation'],2016.0
['Simulation'],2016.0
"['Casual', 'Free to Play', 'Massively Multiplayer', 'Strategy']",2016.0
['Indie'],2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Adventure', 'Indie', 'RPG']",2013.0
"['Massively Multiplayer', 'RPG']",2016.0
"['Massively Multiplayer', 'RPG']",2016.0
"['Action', 'Indie', 'RPG']",2016.0
"['Indie', 'RPG']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Casual', 'Indie', 'RPG']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
['RPG'],2016.0
['Strategy'],2016.0
['Adventure'],2016.0
['Strategy'],2016.0
"['Indie', 'Simulation', 'Strategy']",2016.0
"['Action', 'Casual', 'Free to Play', 'Indie']",2016.0
"['Adventure', 'Casual', 'RPG', 'Strategy']",2016.0
"['Racing', 'Simulation', 'Sports']",2016.0
"['Action', 'Indie']",2015.0
"['Adventure', 'Casual']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016.0
"['Adventure', 'Indie', 'Simulation']",2016.0
"['Simulation', 'Sports']",2016.0
"['Adventure', 'Indie']",2016.0
['Simulation'],2016.0
['Action'],2016.0
['Simulation'],2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Adventure', 'Casual']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Indie', 'Sports']",2016.0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Massively Multiplayer', 'RPG']",2008.0
"['Adventure', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'Strategy']",2016.0
['Action'],2016.0
"['Casual', 'Indie', 'Sports']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Casual', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Casual', 'Indie']",2016.0
['Adventure'],2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Indie']",2015.0
"['Action', 'Indie']",2016.0
['Strategy'],2016.0
"['Adventure', 'Indie', 'RPG']",2016.0
['Adventure'],2016.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Simulation', 'Strategy']",2016.0
"['Action', 'Indie', 'Sports']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
['Strategy'],2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016.0
"['Action', 'Free to Play', 'Massively Multiplayer', 'RPG']",2016.0
"['Action', 'Indie', 'Early Access']",2016.0
['Action'],2016.0
['Adventure'],2016.0
"['Action', 'Indie', 'Massively Multiplayer', 'Early Access']",2016.0
"['Casual', 'Indie']",2016.0
"['Action', 'Casual', 'Indie', 'Early Access']",2016.0
"['Casual', 'Indie', 'Simulation', 'Sports', 'Strategy']",2016.0
['Action'],1995.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016.0
"['Adventure', 'Indie']",2016.0
['Indie'],2016.0
"['Action', 'Adventure', 'Indie', 'RPG']",2016.0
"['Adventure', 'Indie']",2016.0
"['Animation &amp; Modeling', 'Design &amp; Illustration']",2016.0
"['Action', 'Free to Play', 'Early Access']",2016.0
"['Adventure', 'Casual', 'Simulation']",2016.0
['Indie'],2016.0
"['Indie', 'Strategy']",2016.0
"['Action', 'Casual', 'Indie', 'Racing']",2016.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Sports', 'Early Access']",2016.0
['Simulation'],2016.0
['Simulation'],2016.0
"['Simulation', 'Strategy']",2016.0
['Indie'],2016.0
"['Action', 'Casual', 'Indie', 'Strategy']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Casual', 'Indie', 'Strategy']",2016.0
"['Adventure', 'Casual']",2016.0
"['Action', 'Indie', 'Sports']",2016.0
"['Action', 'Free to Play', 'Massively Multiplayer']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Indie', 'Early Access']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Indie', 'Racing', 'Simulation', 'Sports', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Indie', 'Simulation']",2016.0
"['Indie', 'Simulation']",2016.0
['Indie'],2016.0
['RPG'],2016.0
['Action'],2016.0
"['Adventure', 'Indie']",2012.0
['Indie'],2016.0
"['Indie', 'Simulation', 'Strategy', 'Early Access']",2016.0
"['Action', 'Indie', 'Racing', 'Sports']",2015.0
"['Action', 'Indie', 'Racing', 'Sports']",2015.0
"['Action', 'Indie', 'Racing', 'Sports']",2015.0
"['Action', 'Indie', 'Racing', 'Sports']",2015.0
"['Indie', 'Racing', 'Simulation']",2016.0
"['Animation &amp; Modeling', 'Design &amp; Illustration', 'Education', 'Software Training', 'Utilities']",2016.0
"['Adventure', 'Casual']",2016.0
"['Action', 'Adventure', 'Indie', 'RPG', 'Early Access']",2016.0
"['Design &amp; Illustration', 'Utilities']",2016.0
['Action'],2016.0
['Action'],2016.0
['Action'],2016.0
['Simulation'],2016.0
['Action'],2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016.0
['Simulation'],2016.0
['RPG'],2016.0
['RPG'],2016.0
"['Action', 'Adventure', 'Indie', 'Early Access']",2016.0
"['Indie', 'Strategy']",2016.0
['Casual'],2016.0
"['Indie', 'Simulation']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Massively Multiplayer', 'Simulation']",2016.0
['Web Publishing'],2016.0
['Casual'],2016.0
"['Adventure', 'Indie']",2016.0
['Indie'],2016.0
"['Adventure', 'Casual']",2016.0
"['Adventure', 'Casual', 'Indie']",2016.0
['Sports'],2016.0
"['Design &amp; Illustration', 'Utilities']",2016.0
"['Action', 'Adventure', 'Free to Play', 'Indie', 'Early Access']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Action', 'Casual', 'Free to Play', 'Indie', 'RPG', 'Sports']",2016.0
"['Adventure', 'Indie', 'Strategy']",2016.0
"['Action', 'Indie']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Adventure', 'Indie']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Simulation', 'Strategy']",2016.0
"['Adventure', 'Indie']",2016.0
"['Indie', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Casual', 'Simulation']",2016.0
"['Action', 'Adventure', 'Indie', 'Simulation', 'Strategy']",2016.0
"['Casual', 'Indie', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2016.0
"['Adventure', 'Indie', 'RPG', 'Strategy']",2016.0
"['Action', 'Casual', 'Massively Multiplayer', 'Early Access']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Sports', 'Early Access']",2016.0
"['Adventure', 'Casual']",2016.0
['Casual'],2016.0
"['Free to Play', 'Indie', 'Strategy']",2016.0
['RPG'],2016.0
"['Action', 'Indie', 'RPG']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016.0
"['Action', 'Adventure', 'Indie', 'Racing', 'Simulation', 'Sports']",2016.0
"['Action', 'Adventure', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
['Simulation'],2016.0
['Adventure'],2003.0
"['Action', 'Casual', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'RPG']",2016.0
"['Adventure', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2016.0
"['Adventure', 'Casual']",2016.0
['RPG'],2016.0
"['Action', 'Indie']",2016.0
"['Casual', 'Indie']",2016.0
"['Casual', 'Indie', 'Simulation', 'Strategy']",2016.0
['Action'],2016.0
['Action'],2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Adventure', 'RPG']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Adventure']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie']",2016.0
"['Action', 'Adventure', 'Casual', 'Indie', 'Strategy']",2016.0
['Indie'],2016.0
['Casual'],2016.0
"['Adventure', 'Casual']",2016.0
"['Action', 'Indie']",2016.0
"['Action', 'Indie']",2016.0
